"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(Y(1,1)) [deg]","ang_deg(Y(2,1)) [deg]"
1.3,57.8,-12.6244680078478,-1.19853275689368,2094.64483498223,5.2235674144852,9.61923992731767,79.126147087899,86.9528746410869
1.3,57.85,-12.7101011149718,-1.19090394478647,2096.58045032918,5.22869282652522,9.62600235716756,79.315149162833,86.762291005627
1.3,57.9,-12.8006522009975,-1.18309367031463,2098.51616207225,5.23381840374006,9.63276908884593,79.4784416684815,86.5664248149365
1.3,57.95,-12.8962466140224,-1.17512249900601,2100.45197009456,5.23894414232863,9.6395401007682,79.6171777317808,86.3646395403767
1.3,58,-12.9970164139657,-1.16701088410205,2102.38787427894,5.24407003850608,9.64631537136006,79.7322557444462,86.1562378174356
1.3,58.05,-13.1031015581376,-1.15877914364208,2104.32387450794,5.24919608850373,9.65309487905776,79.8243378307405,85.9404536550496
1.3,58.1,-13.2146512579703,-1.15044743778933,2106.25997066383,5.25432228856909,9.65987860230844,79.8938627489486,85.7164432931541
1.3,58.15,-13.3318255215978,-1.14203574644658,2108.19616262863,5.25944863496583,9.66666651957036,79.9410537659635,85.4832744723953
1.3,58.2,-13.4547968951202,-1.13356384721019,2110.13245028408,5.26457512397372,9.67345860931325,79.9659218421792,85.2399138309077
1.3,58.25,-13.5837524122144,-1.12505129371367,2112.06883351164,5.26970175188867,9.68025485001855,79.9682642808021,84.9852120799442
1.3,58.3,-13.7188957570717,-1.11651739441312,2114.00531219253,5.27482851502262,9.68705522017975,79.947658818696,84.7178865278183
1.3,58.35,-13.8604496393855,-1.10798119186969,2115.94188620771,5.27995540970361,9.6938596983026,79.9034529518538,84.4365004130073
1.3,58.4,-14.0086583724456,-1.09946144258611,2117.87855543787,5.28508243227566,9.70066826290546,79.8347480830929,84.1394383625674
1.3,58.45,-14.1637906368402,-1.09097659745741,2119.81531976346,5.29020957909884,9.70748089251956,79.7403778355588,83.8248770978219
1.3,58.5,-14.3261424037839,-1.08254478289902,2121.7521790647,5.29533684654916,9.71429756568928,79.6188795720231,83.4907502472984
1.3,58.55,-14.4960399852112,-1.07418378271889,2123.68913322153,5.30046423101859,9.72111826097243,79.4684577698116,83.134705772243
1.3,58.6,-14.6738431745709,-1.06591102080447,2125.62618211368,5.30559172891505,9.72794295694055,79.28693738939,82.7540540290217
1.3,58.65,-14.8599484452504,-1.05774354469987,2127.56332562062,5.31071933666231,9.73477163217913,79.0717046944745,82.3457038394037
1.3,58.7,-15.0547921854706,-1.04969801015387,2129.50056362159,5.31584705070004,9.74160426528795,78.8196320698505,81.9060830510393
1.3,58.75,-15.2588539717502,-1.04179066672564,2131.43789599562,5.32097486748377,9.74844083488134,78.5269821523321,81.4310388584391
1.3,58.8,-15.472659919235,-1.03403734454178,2133.37532262149,5.3261027834848,9.75528131958844,78.1892849162155,80.9157114943767
1.3,58.85,-15.6967861964711,-1.02645344230671,2135.31284337776,5.33123079519027,9.76212569805347,77.8011790562672,80.3543726112044
1.3,58.9,-15.9318628527516,-1.01905391667759,2137.25045814278,5.33635889910304,9.768973948936,77.3562058196397,79.7402164816476
1.3,58.95,-16.1785781742013,-1.01185327312592,2139.18816679466,5.34148709174172,9.77582605091126,76.8465389459288,79.0650876525533
1.3,59,-16.4376838548513,-1.00486555842089,2141.12596921131,5.34661536964063,9.78268198267035,76.2626279583429,78.3191222609312
1.3,59.05,-16.7100013351019,-0.998104354884089,2143.06386527044,5.35174372934976,9.78954172292054,75.5927227466614,77.4902709101142
1.3,59.1,-16.9964297170078,-0.991582776582747,2145.00185484952,5.35687216743474,9.79640525038555,74.8222337038868,76.563657317735
1.3,59.15,-17.2979557108772,-0.985313467648994,2146.93993782584,5.36200068047681,9.80327254380579,73.9328613116556,75.5207065777308
1.3,59.2,-17.6156661012796,-0.979308602936343,2148.87811407648,5.36712926507283,9.8101435819386,72.9013984426768,74.3379462555133
1.3,59.25,-17.9507632467113,-0.973579891252562,2150.81638347832,5.37225791783518,9.81701834355859,71.6980623138667,72.9853372107441
1.3,59.3,-18.3045841522188,-0.968138581440755,2152.75474590804,5.37738663539178,9.82389680745782,70.2841429459821,71.4239209783866
1.3,59.35,-18.6786236842362,-0.962995471618689,2154.69320124214,5.38251541438606,9.8307789524461,68.6086502580341,69.6024658262065
1.3,59.4,-19.0745625329856,-0.958160921931039,2156.63174935691,5.3876442514769,9.83766475735124,66.6034909650971,67.4526426597456
1.3,59.45,-19.4943005596204,-0.953644871221285,2158.57039012847,5.39277314333861,9.84455420101932,64.1765086193942,64.882064124412
1.3,59.5,-19.9399961595293,-0.949456858090355,2160.50912343275,5.39790208666091,9.85144726231491,61.2015288410812,61.7643289619617
1.3,59.55,-20.4141121534099,-0.945606046878868,2162.4479491455,5.4030310781489,9.85834392012136,57.5046153286007,57.9252772173616
1.3,59.6,-20.9194683252913,-0.942101259189804,2164.38686714228,5.408160114523,9.86524415334104,52.8469250217611,53.1258446664761
1.3,59.65,-21.459299742987,-0.938951011659216,2166.32587729849,5.41328919251897,9.87214794089558,46.9094357684312,47.0467898019897
1.3,59.7,-22.0373177835216,-0.936163560784503,2168.26497948935,5.4184183088878,9.87905526172615,39.299725440542,39.2954722991451
1.3,59.75,-22.6577660574367,-0.933746955731562,2170.20417358992,5.42354746039575,9.88596609479368,29.6347561353274,29.4886365640324
1.3,59.8,-23.3254535589271,-0.931709100162052,2172.14345947509,5.42867664382429,9.89288041907909,17.7883110993294,17.4998479618666
1.3,59.85,-24.0457269593851,-0.930057824244603,2174.08283701956,5.43380585597005,9.8997982135836,4.2904316340961,3.85892893937043
1.3,59.9,-24.8243017976747,-0.928800968130713,2176.02230609792,5.43893509364481,9.90671945732893,-9.53133631496903,-10.1067953051406
1.3,59.95,-25.6667852131552,-0.927946478272296,2177.96186658455,5.44406435367548,9.91364412935752,-22.1599057850348,-22.8804615522741
1.3,60,-26.5775441500473,-0.927502518008952,2179.90151835371,5.449193632904,9.92057220873283,-32.7177713772356,-33.5847924838293
1.3,60.05,-27.5572166466118,-0.927477593820861,2181.8412612795,5.45432292818738,9.92750367453954,-41.1109612658421,-42.1260503226072
1.3,60.1,-28.5975124010503,-0.92788069846789,2183.78109523586,5.45945223639764,9.93443850588381,-47.659197818264,-48.8241994272924
1.3,60.15,-29.6710456727141,-0.928721471825917,2185.72102009659,5.46458155442175,9.94137668189349,-52.7683298888934,-54.0853409610253
1.3,60.2,-30.7139841890136,-0.930010379450288,2187.66103573534,5.46971087916163,9.94831818171839,-56.7908319713956,-58.2622148738579
1.3,60.25,-31.6055103759309,-0.93175890753908,2189.60114202564,5.47484020753409,9.95526298453049,-59.9970386003667,-61.6254376430446
1.3,60.3,-32.1700323835717,-0.933979770735497,2191.54133884084,5.47996953647082,9.96221106952417,-62.5852474814721,-64.3736092961277
1.3,60.35,-32.2485517453752,-0.936687125665424,2193.48162605421,5.48509886291833,9.96916241591649,-64.6992501888358,-66.650848586435
1.3,60.4,-31.8165490616809,-0.939896777637072,2195.42200353883,5.49022818383792,9.97611700294734,-66.4436567416159,-68.5621226363375
1.3,60.45,-31.0060378403987,-0.943626359682651,2197.36247116769,5.49535749620566,9.98307480987974,-67.8953240477759,-70.1846809931014
1.3,60.5,-29.9991402277856,-0.947895450957023,2199.30302881363,5.50048679701233,9.99003581600002,-69.1114238182598,-71.5761295821342
1.3,60.55,-28.9348431655538,-0.952725583979616,2201.24367634937,5.5056160832634,9.9970000006181,-70.1350410774301,-72.7800354481784
1.3,60.6,-27.8915187534755,-0.958140065632289,2203.18441364752,5.51074535197898,10.0039673430676,-70.9990572022754,-73.8298158061026
1.3,60.65,-26.9050477532293,-0.964163503571662,2205.12524058055,5.51587460019381,10.0109378227063,-71.7288641529025,-74.7514573983869
1.3,60.7,-25.9880649404176,-0.970820886879205,2207.06615702082,5.52100382495718,10.0179114189161,-72.344285516282,-75.5654407616292
1.3,60.75,-25.1420126746836,-0.978136018633612,2209.00716284058,5.52613302333294,10.0248881111033,-72.8609581792632,-76.2881217318263
1.3,60.8,-24.3634782725478,-0.986129044759799,2210.94825791196,5.53126219239942,10.0318678786989,-73.2913463125181,-76.9327398176351
1.3,60.85,-23.6472731601734,-0.994812783295716,2212.88944210699,5.53639132924941,10.0388507011589,-73.6455050139496,-77.5101681429464
1.3,60.9,-22.9878525910326,-1.00418756176503,2214.83071529759,5.54152043099016,10.0458365579643,-73.9316748784416,-78.0294831370108
1.3,60.95,-22.3799279557677,-1.01423437013205,2216.77207735555,5.54664949474325,10.0528254286213,-74.1567639252197,-78.4984073885237
1.3,61,-21.8186954678392,-1.02490640914953,2218.7135281526,5.55177851764465,10.0598172926619,-74.3267545478347,-78.9236615037274
1.3,61.05,-21.2998867251594,-1.03611964546044,2220.65506756034,5.55690749684461,10.0668121296435,-74.447056518977,-79.3112472935471
1.3,61.1,-20.8197397117842,-1.04774382631776,2222.59669545027,5.56203642950769,10.0738099191499,-74.5228098454008,-79.666673185663
1.3,61.15,-20.3749370021562,-1.059596478603,2224.53841169383,5.56716531281263,10.0808106407906,-74.5591226263707,-79.9951226568718
1.3,61.2,-19.9625328992414,-1.07144338078553,2226.48021616232,5.5722941439524,10.0878142742017,-74.5612115844447,-80.3015585012781
1.3,61.25,-19.5798792273792,-1.08300918321817,2228.42210872699,5.57742292013411,10.0948207990459,-74.5344036909831,-80.5907523983665
1.3,61.3,-19.2245539198025,-1.09400042509547,2230.36408925897,5.582551638579,10.1018301950126,-74.4839665862218,-80.8672339298927
1.3,61.35,-18.8942942352664,-1.10413970990019,2232.30615762932,5.58768029652235,10.1088424418181,-74.4147706569268,-81.1351677110747
1.3,61.4,-18.5869358951693,-1.11320498818669,2234.24831370903,5.59280889121352,10.1158575192061,-74.3308412426057,-81.3981882913649
1.3,61.45,-18.3003599064713,-1.12106397460702,2236.19055736897,5.59793741991582,10.1228754069475,-74.2349115182807,-81.6592399556407
1.3,61.5,-18.0324498989928,-1.12769340116618,2238.13288847998,5.60306587990656,10.1298960848408,-74.1281018510517,-81.9204702227738
1.3,61.55,-17.7810640910832,-1.13317720221817,2240.07530691279,5.60819426847694,10.1369195327124,-74.0098113192546,-82.1832064583173
1.3,61.6,-17.5440270393342,-1.13768499097037,2242.01781253805,5.61332258293204,10.1439457304166,-73.8778273778163,-82.4480129824749
1.3,61.65,-17.3191464902473,-1.14143850809214,2243.96040522638,5.6184508205908,10.1509746578358,-73.7285829907362,-82.7147990470124
1.3,61.7,-17.104259189108,-1.14467607998118,2245.90308484829,5.62357897878591,10.1580062948809,-73.5574552952883,-82.9829401029129
1.3,61.75,-16.8973058087899,-1.14762323739182,2247.84585127423,5.62870705486385,10.1650406214912,-73.3590142448755,-83.2513865973818
1.3,61.8,-16.6964292127744,-1.15047352906181,2249.7887043746,5.63383504618482,10.1720776176349,-73.1271729748456,-83.518755274066
1.3,61.85,-16.5000830828104,-1.15337963355858,2251.73164401973,5.63896295012268,10.1791172633089,-72.8552349255027,-83.7834145511455
1.3,61.9,-16.3071317359297,-1.15645248882298,2253.67467007988,5.64409076406491,10.1861595385396,-72.5358575013477,-84.0435806215469
1.3,61.95,-16.1169195757304,-1.15976543222436,2255.61778242527,5.64921848541262,10.1932044233824,-72.1609550101399,-84.2974345849777
1.3,62,-15.9292922361936,-1.16336070143991,2257.56098092604,5.65434611158045,10.2002518979222,-71.7215516305588,-84.5432583406301
1.3,62.05,-15.7445610951655,-1.16725643620914,2259.5042654523,5.65947363999655,10.2073019422737,-71.2075777162222,-84.7795747465562
1.3,62.1,-15.5634157320268,-1.1714531079766,2261.44763587409,5.66460106810255,10.2143545365814,-70.6075871051154,-85.0052708833832
1.3,62.15,-15.3868006181182,-1.17593889919287,2263.3910920614,5.66972839335351,10.2214096610198,-69.9083622990399,-85.2196843058629
1.3,62.2,-15.2157788336037,-1.18069392850263,2265.33463388419,5.67485561321786,10.2284672957936,-69.0943674263919,-85.4226397751578
1.3,62.25,-15.0514052625219,-1.18569341615976,2267.27826121236,5.67998272517742,10.235527421138,-68.1470022561523,-85.6144346967571
1.3,62.3,-14.8946257653552,-1.19090996530949,2269.22197391576,5.68510972672726,10.2425900173187,-67.0435999423363,-85.7957813959848
1.3,62.35,-14.7462102918461,-1.19631514930033,2271.16577186422,5.69023661537576,10.2496550646321,-65.7560933021809,-85.9677206375948
1.3,62.4,-14.6067198856117,-1.20188057721017,2273.10965492751,5.69536338864451,10.2567225434055,-64.2492480376083,-86.1315225426136
1.3,62.45,-14.4765020034905,-1.20757857975767,2275.05362297538,5.70049004406826,10.2637924339974,-62.4783289212387,-86.2885890561984
1.3,62.5,-14.3557060289263,-1.2133826265036,2276.99767587752,5.70561657919494,10.2708647167974,-60.3860371746854,-86.4403680089755
1.3,62.55,-14.2443107545524,-1.21926755756555,2278.9418135036,5.71074299158554,10.2779393722266,-57.8985643633499,-86.5882842314888
1.3,62.6,-14.1421569773815,-1.22520969053882,2280.88603572328,5.71586927881413,10.2850163807378,-54.9207285583536,-86.7336892642724
1.3,62.65,-14.0489802850385,-1.23118684589603,2282.83034240615,5.72099543846781,10.2920957228152,-51.3305818383771,-86.8778284700205
1.3,62.7,-13.9644409937416,-1.23717832112583,2284.77473342179,5.7261214681466,10.2991773789753,-46.9750251014001,-87.0218228276648
1.3,62.75,-13.8881497154272,-1.24316483438959,2286.71920863977,5.73124736546351,10.3062613297664,-41.6706391439953,-87.1666621294822
1.3,62.8,-13.8196880970168,-1.24912845169606,2288.66376792962,5.73637312804442,10.3133475557693,-35.2191730427385,-87.3132063869798
1.3,62.85,-13.75862493275,-1.25505250682244,2290.60841116085,5.74149875352803,10.3204360375969,-27.4543408705644,-87.4621926850547
1.3,62.9,-13.7045281958625,-1.26092151989678,2292.55313820294,5.74662423956589,10.3275267558949,-18.3371207558369,-87.6142452901839
1.3,62.95,-13.6569736687481,-1.26672111828659,2294.49794892537,5.7517495838223,10.3346196913415,-8.08582527911484,-87.7698873820924
1.3,63,-13.6155508544313,-1.27243796190447,2296.4428431976,5.75687478397426,10.341714824648,2.75097002172531,-87.9295532697152
1.35,57,-12.2647343383612,-1.2343629334106,2068.04411215563,5.17188234379026,9.44554234249081,70.4412883323163,89.5667955618328
1.35,57.05,-12.2797720012089,-1.23089882659372,2069.98142308828,5.17701776043102,9.45243136819288,71.6465971302618,89.4126487347801
1.35,57.1,-12.2988023890978,-1.22713824535353,2071.91883132606,5.18215326318218,9.45932430749229,72.7025600981591,89.2588088661795
1.35,57.15,-12.3219454459498,-1.22309062605023,2073.8563367369,5.18728884837255,9.46622113748896,73.6320623173719,89.1050219106077
1.35,57.2,-12.3493203142884,-1.2187657457178,2075.7939391885,5.19242451234825,9.47312183530213,74.4535678103897,88.951012153032
1.35,57.25,-12.3810451989784,-1.21417371264087,2077.73163854835,5.19756025147275,9.48002637807066,75.1820876669685,88.7964819098052
1.35,57.3,-12.4172372647762,-1.20932495622225,2079.66943468372,5.20269606212679,9.48693474295338,75.8299129711334,88.6411112254645
1.35,57.35,-12.4580125733027,-1.20423021615661,2081.60732746165,5.20783194070832,9.49384690712934,76.4071734049204,88.4845575381341
1.35,57.4,-12.5034860651102,-1.19890053092799,2083.545316749,5.21296788363255,9.50076284779813,76.9222660931232,88.3264552808093
1.35,57.45,-12.5537715925111,-1.19334722565102,2085.4834024124,5.21810388733179,9.50768254218019,77.3821872721223,88.1664153799429
1.35,57.5,-12.6089820087903,-1.1875818992776,2087.42158431828,5.22323994825554,9.51460596751707,77.7927906622036,88.0040246065301
1.35,57.55,-12.66922931933,-1.18161641119315,2089.35986233288,5.22837606287035,9.52153310107176,78.1589901218025,87.8388447282478
1.35,57.6,-12.7346249000477,-1.17546286722811,2091.29823632224,5.23351222765985,9.528463920129,78.484919595916,87.6704114040503
1.35,57.65,-12.8052797884092,-1.1691336051127,2093.23670615221,5.23864843912468,9.53539840199552,78.7740600493354,87.4982327548145
1.35,57.7,-12.8813050521324,-1.16264117940465,2095.17527168844,5.24378469378244,9.54233652400035,79.029340645604,87.3217875349294
1.35,57.75,-12.9628122405748,-1.1559983459214,2097.1139327964,5.2489209881677,9.54927826349513,79.253219642963,87.1405228198495
1.35,57.8,-13.0499139237194,-1.14921804571043,2099.0526893414,5.2540573188319,9.55622359785438,79.447749149851,86.9538511131479
1.35,57.85,-13.1427243236605,-1.1423133885926,2100.99154118853,5.25919368234337,9.56317250447576,79.6146268870419,86.7611467629761
1.35,57.9,-13.2413600435811,-1.13529763631569,2102.93048820274,5.26433007528723,9.57012496078039,79.7552373497456,86.5617415613495
1.35,57.95,-13.345940899429,-1.12818418535668,2104.86953024878,5.26946649426541,9.57708094421314,79.8706841850298,86.3549193794059
1.35,58,-13.4565908598751,-1.12098654941313,2106.80866719126,5.27460293589656,9.58404043224285,79.9618151496739,86.1399096665448
1.35,58.05,-13.573439100718,-1.11371834162562,2108.7478988946,5.27973939681604,9.59100340236267,80.0292406556077,85.91587960963
1.35,58.1,-13.6966211807081,-1.10639325657511,2110.68722522306,5.28487587367588,9.5979698320903,80.073346617704,85.6819247082567
1.35,58.15,-13.8262803468587,-1.09902505210031,2112.62664604075,5.29001236314471,9.60493969896826,80.0943020712081,85.4370574708912
1.35,58.2,-13.9625689787311,-1.09162753098256,2114.56616121163,5.29514886190774,9.61191298056421,80.0920618068077,85.1801938711775
1.35,58.25,-14.1056501829784,-1.08421452254664,2116.50577059948,5.30028536666674,9.61888965447115,80.066364065951,84.910137119463
1.35,58.3,-14.255699551675,-1.07679986422853,2118.44547406796,5.30542187413995,9.62586969830776,80.0167231342805,84.6255581958329
1.35,58.35,-14.4129071007145,-1.06939738316244,2120.38527148056,5.31055838106207,9.63285308971859,79.9424164535958,84.3249724498536
1.35,58.4,-14.5774794079154,-1.06202087784181,2122.32516270065,5.31569488418422,9.63983980637439,79.8424656278212,84.0067113882837
1.35,58.45,-14.7496419745433,-1.05468409991101,2124.26514759143,5.32083138027388,9.64682982597236,79.715610408427,83.6688885308401
1.35,58.5,-14.9296418388592,-1.04740073614669,2126.20522601598,5.32596786611486,9.65382312623638,79.5602743873772,83.3093578959258
1.35,58.55,-15.1177504762107,-1.04018439069042,2128.14539783725,5.33110433850725,9.6608196849173,79.3745206714719,82.9256632555073
1.35,58.6,-15.3142670272882,-1.03304856759701,2130.08566291805,5.33624079426738,9.66781947979319,79.155995220822,82.5149757324708
1.35,58.65,-15.5195219047272,-1.02600665376582,2132.02602112105,5.34137723022778,9.67482248866959,78.9018547501969,82.074016550072
1.35,58.7,-15.7338808385664,-1.0190719023262,2133.96647230883,5.34651364323715,9.68182868937977,78.6086750358751,81.5989607032073
1.35,58.75,-15.9577494335658,-1.0122574165516,2135.9070163438,5.35165003016027,9.68883805978497,78.2723340284016,81.0853158919744
1.35,58.8,-16.1915783265455,-1.00557613438172,2137.84765308828,5.356786387878,9.69585057777469,77.8878621773337,80.5277690739767
1.35,58.85,-16.4358690503503,-0.999040813636835,2139.78838240447,5.36192271328722,9.70286622126689,77.4492495830254,79.9199902089702
1.35,58.9,-16.6911807335515,-0.992664018014084,2141.72920415446,5.36705900330081,9.70988496820825,76.9491956382675,79.2543788236791
1.35,58.95,-16.9581377925367,-0.986458103962176,2143.6701182002,5.37219525484755,9.71690679657444,76.378781160287,78.5217333673623
1.35,59,-17.2374388063899,-0.980435208538219,2145.61112440357,5.37733146487214,9.72393168437035,75.7270348065908,77.7108151256762
1.35,59.05,-17.5298668063721,-0.974607238358982,2147.55222262632,5.38246763033509,9.73095960963031,74.980353536989,76.8077664323234
1.35,59.1,-17.8363012625693,-0.968985859768631,2149.49341273011,5.38760374821275,9.73799055041836,74.1217190567134,75.7953250929611
1.35,59.15,-18.1577321122857,-0.96358249035617,2151.43469457648,5.39273981549719,9.74502448482848,73.1296255099306,74.6517502720763
1.35,59.2,-18.4952762500124,-0.958408291968603,2153.37606802689,5.39787582919621,9.75206139098481,71.9765935350613,73.3493349370473
1.35,59.25,-18.8501969889452,-0.953474165380603,2155.31753294271,5.40301178633327,9.75910124704191,70.627085202061,71.852319363399
1.35,59.3,-19.2239271095727,-0.948790746798085,2157.2590891852,5.40814768394744,9.76614403118498,69.0345436196692,70.1139294738391
1.35,59.35,-19.6180962293814,-0.944368406392353,2159.20073661554,5.41328351909336,9.77318972163009,67.137148733146,68.0721315166363
1.35,59.4,-20.0345633503094,-0.940217249083001,2161.14247509483,5.41841928884122,9.7802382966244,64.8517013019723,65.6435150580613
1.35,59.45,-20.475455544522,-0.93634711781234,2163.08430448407,5.42355499027668,9.78728973444642,62.0648489174301,62.7145181339932
1.35,59.5,-20.9432137733923,-0.932767599581512,2165.02622464419,5.42869062050081,9.79434401340619,58.6208102561025,59.1291507415968
1.35,59.55,-21.4406466905031,-0.929488034548975,2166.96823543604,5.43382617663009,9.80140111184556,54.3054193117668,54.6730383977823
1.35,59.6,-21.9709927306674,-0.926517528525541,2168.91033672039,5.43896165579636,9.80846100813834,48.8295098815238,49.0568060235752
1.35,59.65,-22.5379893657976,-0.92386496923629,2170.85252835794,5.4440970551467,9.81552368069059,41.8251464297237,41.9123082599111
1.35,59.7,-23.1459451477705,-0.921539046757874,2172.79481020932,5.4492323718435,9.82258910794082,32.894618964504,32.8416238298753
1.35,59.75,-23.7998030434929,-0.919548278578341,2174.73718213509,5.45436760306432,9.82965726836016,21.7920358101437,21.5986478085781
1.35,59.8,-24.5051683587267,-0.917901039763984,2176.67964399573,5.45950274600185,9.83672814045265,8.78606362730567,8.45183112800375
1.35,59.85,-25.2682422350565,-0.916605598749672,2178.62219565169,5.46463779786394,9.84380170275537,-5.04812730497436,-5.52387469729982
1.35,59.9,-26.0955330414695,-0.915670159290596,2180.56483696332,5.46977275587346,9.85087793383874,-18.1723845441553,-18.790539654082
1.35,59.95,-26.9930722029002,-0.915102909116061,2182.50756779093,5.47490761726832,9.85795681230668,-29.4472674209937,-30.2089499049698
1.35,60,-27.9645554182557,-0.914912075796828,2184.45038799479,5.48004237930135,9.8650383167968,-38.5420882231004,-39.4486498594154
1.35,60.05,-29.0072191356239,-0.915105990259124,2186.39329743508,5.48517703924034,9.87212242598065,-45.6752707874711,-46.7283018490645
1.35,60.1,-30.1032064259333,-0.915693158222886,2188.33629597196,5.49031159436795,9.8792091185639,-51.2412078732212,-52.4425448296389
1.35,60.15,-31.2031714852291,-0.916682339571087,2190.27938346553,5.49544604198162,9.88629837328655,-55.6133792940639,-56.965114144371
1.35,60.2,-32.201695744062,-0.918082635214465,2192.22255977583,5.50058037939361,9.89339016892314,-59.0877312117258,-60.592222809339
1.35,60.25,-32.9223618677075,-0.919903580322151,2194.16582476288,5.50571460393086,9.90048448428292,-61.8840538463332,-63.5439416377047
1.35,60.3,-33.1662970161408,-0.922155241730558,2196.10917828664,5.51084871293504,9.90758129821008,-64.1622687199701,-65.9804893787735
1.35,60.35,-32.8472335271695,-0.924848315761925,2198.05262020704,5.5159827037624,9.91468058958392,-66.0386355093402,-68.0184430015342
1.35,60.4,-32.0711228736452,-0.927994220360979,2199.99615038396,5.52111657378379,9.92178233731907,-67.598351872461,-69.7433415282615
1.35,60.45,-31.0403681592943,-0.931605172093846,2201.93976867727,5.5262503203846,9.92888652036566,-68.9045926896483,-71.2187298757968
1.35,60.5,-29.9245919975231,-0.935694233747674,2203.88347494678,5.53138394096469,9.93599311770953,-70.0048180591244,-72.4924720244292
1.35,60.55,-28.8221811253411,-0.940275311503326,2205.82726905228,5.53651743293836,9.94310210837239,-70.9351506851803,-73.6011340740325
1.35,60.6,-27.7782953328392,-0.945363071281656,2207.77115085353,5.54165079373429,9.95021347141205,-71.7234278793607,-74.5730422444246
1.35,60.65,-26.8088744532589,-0.950972731140795,2209.71512021028,5.54678402079551,9.95732718592255,-72.3913504424403,-75.4304378025351
1.35,60.7,-25.916026675142,-0.957119669774034,2211.65917698223,5.55191711157933,9.9644432310344,-72.9560146597381,-76.1910146948977
1.35,60.75,-25.0960105962359,-0.963818769693335,2213.60332102908,5.55705006355729,9.97156158591472,-73.431020106398,-76.8690319008899
1.35,60.8,-24.3430172408966,-0.971083387741296,2215.54755221049,5.56218287421514,9.97868222976746,-73.8272835788992,-77.4761298474643
1.35,60.85,-23.6508617361596,-0.978923816879319,2217.49187038612,5.56731554105276,9.98580514183352,-74.1536483046233,-78.0219387002279
1.35,60.9,-23.0136865491315,-0.987345076531244,2219.4362754156,5.57244806158412,9.992930301391,-74.4173504296254,-78.5145387861612
1.35,60.95,-22.4262096785726,-0.996343854242297,2221.38076715857,5.57758043333723,10.0000576877553,-74.6243867249386,-78.9608149514589
1.35,61,-21.8837692288858,-1.00590443757442,2223.32534547463,5.5827126538541,10.0071872802794,-74.7798151236581,-79.3667340893126
1.35,61.05,-21.3822816412523,-1.01599355206355,2225.27001022339,5.58784472069069,10.0143190583538,-74.8880106962092,-79.7375662279635
1.35,61.1,-20.9181677246866,-1.02655420125285,2227.21476126445,5.59297663141685,10.0214530014071,-74.9528921039568,-80.0780629622758
1.35,61.15,-20.4882709593351,-1.03749893718855,2229.1595984574,5.59810838361626,10.0285890889057,-74.9781258539887,-80.3926015944993
1.35,61.2,-20.0897786431592,-1.04870350832379,2231.10452166183,5.60323997488641,10.0357273003542,-74.9673065660616,-80.6852984291536
1.35,61.25,-19.7201500427583,-1.06000251049442,2233.04953073732,5.60837140283854,10.0428676152958,-74.924100478628,-80.9600899753521
1.35,61.3,-19.3770528940245,-1.0711893508788,2234.99462554348,5.61350266509759,10.0500100133119,-74.8523276976968,-81.2207767073289
1.35,61.35,-19.0583085259963,-1.08202317882186,2236.93980593989,5.61863375930212,10.0571544740228,-74.7559499559672,-81.4710217229423
1.35,61.4,-18.7618456571538,-1.09224492552866,2238.88507178616,5.62376468310431,10.0643009770875,-74.6389314053205,-81.7142980837184
1.35,61.45,-18.4856630916914,-1.10160275572766,2240.83042294188,5.62889543416988,10.0714495022041,-74.5049573611666,-81.9537857165658
1.35,61.5,-18.2278018824715,-1.1098840803992,2242.77585926667,5.63402601017806,10.0786000291097,-74.3570323681718,-82.1922315811532
1.35,61.55,-17.9863278697281,-1.11694774850524,2244.72138062016,5.63915640882151,10.0857525375809,-74.1970256272886,-82.4318017077992
1.35,61.6,-17.7593257173899,-1.12274793427057,2246.66698686199,5.64428662780629,10.0929070074336,-74.0252672098484,-82.6739632867154
1.35,61.65,-17.5449055209488,-1.12734229976537,2248.6126778518,5.64941666485182,10.1000634185233,-73.840298237357,-82.9194317051068
1.35,61.7,-17.341222625839,-1.13088148912771,2250.55845344927,5.65454651769082,10.1072217507456,-73.6388332050409,-83.1681995528421
1.35,61.75,-17.1465103795327,-1.13358302582802,2252.50431351409,5.65967618406923,10.1143819840354,-73.4159203826882,-83.4196394035861
1.35,61.8,-16.95912413022,-1.13569727790037,2254.45025790597,5.66480566174622,10.1215440983683,-73.1652219621954,-83.672652037786
1.35,61.85,-16.7775930008968,-1.13747429727982,2256.39628648463,5.6699349484941,10.1287080737595,-72.8793081900415,-83.9258257487942
1.35,61.9,-16.6006741021816,-1.13913814615112,2258.34239910983,5.67506404209827,10.1358738902651,-72.5498735386959,-84.1775804158375
1.35,61.95,-16.4274023493224,-1.14087155896162,2260.28859564136,5.68019294035718,10.1430415279813,-72.167820291325,-84.4262846970928
1.35,62,-16.2571284332718,-1.14281040070462,2262.23487593901,5.68532164108227,10.1502109670451,-71.7231921833704,-84.6703474802986
1.35,62.05,-16.0895381783281,-1.14504542507073,2264.18123986263,5.69045014209796,10.1573821876342,-71.2049628632854,-84.9082910283236
1.35,62.1,-15.9246486300801,-1.14762834304464,2266.12768727209,5.69557844124154,10.1645551699672,-70.6006878047345,-85.1388131819426
